id,country,grant_year,year_actual,cowcode,grant,recipient,subgrantee,prevention,protection,prosecution,research,amount,region1,region2,recipient_type
1095,Eritrea,2010,2010-01-01,531,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1096,Eritrea,2011,2011-01-01,531,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1097,Eritrea,2012,2012-01-01,531,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1098,Eritrea,2013,2013-01-01,531,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1099,Eritrea,2014,2014-01-01,531,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1100,Estonia,2001,2001-01-01,366,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1101,Estonia,2002,2002-01-01,366,1.0,Legal Information Center for Human Rights,NA,1.0,0.0,0.0,0.0,NA,NA,NA,NGO
1102,Estonia,2002,2002-01-01,366,1.0,International Organization for Adolescents (IOFA),NA,1.0,0.0,0.0,0.0,NA,NA,NA,NPO
1103,Estonia,2003,2003-01-01,366,1.0,Tartu Child Support Center,NA,1.0,0.0,0.0,0.0,11780.0,NA,NA,NGO
1104,Estonia,2003,2003-01-01,366,1.0,Meridian,NA,1.0,1.0,0.0,0.0,3e4,NA,NA,NPO
1105,Estonia,2003,2003-01-01,366,1.0,USDOS/EUR,NA,1.0,0.0,0.0,0.0,24500.0,NA,NA,Government
1106,Estonia,2003,2003-01-01,366,1.0,Embassy,NA,1.0,0.0,0.0,0.0,6973.0,NA,NA,Government
1107,Estonia,2003,2003-01-01,366,1.0,IOM,NA,1.0,0.0,0.0,0.0,60814.0,NA,NA,IGO
1108,Estonia,2004,2004-01-01,366,1.0,League of Finnish Feminists,NA,1.0,0.0,0.0,0.0,5e4,NA,NA,NGO
1109,Estonia,2004,2004-01-01,366,1.0,Tartu Child Support Center,NA,1.0,0.0,0.0,0.0,28732.0,NA,NA,NGO
1110,Estonia,2005,2005-01-01,366,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1111,Estonia,2006,2006-01-01,366,1.0,Dr. Juri Saar,CIES - Fulbright Visiting Scholar,0.0,0.0,0.0,1.0,21250.0,NA,NA,Academic Fellowship
1112,Estonia,2007,2007-01-01,366,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1113,Estonia,2008,2008-01-01,366,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1114,Estonia,2009,2009-01-01,366,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Latin America and Caribbean Regional,
1115,Estonia,2010,2010-01-01,366,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1116,Estonia,2011,2011-01-01,366,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1117,Estonia,2012,2012-01-01,366,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1118,Estonia,2013,2013-01-01,366,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1119,Estonia,2014,2014-01-01,366,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1120,Ethiopia,2001,2001-01-01,530,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1121,Ethiopia,2002,2002-01-01,530,1.0,IOM,NA,1.0,0.0,0.0,0.0,NA,NA,NA,IGO
1122,Ethiopia,2002,2002-01-01,530,1.0,Save the Children; PACT; Pathfinder International; IOM; Family Health International,NA,1.0,0.0,1.0,0.0,NA,NA,NA,IGO
1123,Ethiopia,2003,2003-01-01,530,1.0,IOM,NA,1.0,0.0,0.0,0.0,25e3,NA,Global,IGO
1124,Ethiopia,2003,2003-01-01,530,1.0,"Save the Children, PACT, Pathfinder International, IOM, and PSI",NA,1.0,0.0,1.0,0.0,23e4,NA,NA,IGO
1125,Ethiopia,2004,2004-01-01,530,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1126,Ethiopia,2005,2005-01-01,530,1.0,AF/EX,Ministry of Justice,0.0,1.0,0.0,0.0,2e4,NA,NA,NPO
1127,Ethiopia,2005,2005-01-01,530,1.0,IOM,Good Samaritan Association,1.0,1.0,1.0,0.0,345e3,NA,NA,IGO
1128,Ethiopia,2006,2006-01-01,530,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1129,Ethiopia,2007,2007-01-01,530,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1130,Ethiopia,2008,2008-01-01,530,1.0,Project Concern International (PCI),NA,0.0,1.0,1.0,0.0,324e3,NA,NA,NGO
1131,Ethiopia,2009,2009-01-01,530,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1132,Ethiopia,2010,2010-01-01,530,1.0,ILO,NA,1.0,1.0,0.0,0.0,5e5,NA,NA,IGO
1133,Ethiopia,2011,2011-01-01,530,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1134,Ethiopia,2012,2012-01-01,530,1.0,IOM,NA,0.0,0.0,1.0,0.0,5e5,NA,NA,IGO
1135,Ethiopia,2013,2013-01-01,530,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1136,Ethiopia,2014,2014-01-01,530,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Africa Regional,
1137,Europe,2002,2002-01-01,NA,1.0,Stability Pact,NA,1.0,1.0,0.0,0.0,NA,Europe Regional,Africa Regional,IGO
1138,Europe,2002,2002-01-01,NA,1.0,Southeast European Cooperative Initiative (SECI): Human Trafficking Task Force,NA,0.0,1.0,1.0,0.0,NA,Europe Regional,Southern Africa,Government
1139,Europe,2002,2002-01-01,NA,1.0,"Various NGOs in Lithuania, Estonia, and Russia",NA,1.0,1.0,0.0,0.0,NA,Europe Regional,West and Central Africa,NGO
1140,Europe,2002,2002-01-01,NA,1.0,Center for Strategic and International Studies,NA,1.0,1.0,1.0,0.0,NA,Europe Regional,NA,Neither
1141,Europe,2002,2002-01-01,NA,1.0,Government of Poland,NA,1.0,0.0,1.0,0.0,NA,Europe Regional,NA,Government
1142,Europe,2002,2002-01-01,NA,1.0,International Center for Journalists,NA,1.0,0.0,0.0,0.0,NA,Europe Regional,NA,NPO
1143,Europe,2002,2002-01-01,NA,1.0,WBUR/Boston University,NA,1.0,0.0,0.0,0.0,NA,Europe Regional,NA,University
1144,Europe,2003,2003-01-01,NA,1.0,IOM,NA,1.0,1.0,0.0,0.0,2e5,Europe/Eurasia,NA,IGO
1145,Europe,2003,2003-01-01,NA,1.0,GUUAM Law Enforcement Center,NA,1.0,0.0,1.0,0.0,25e3,Caucasus and Central Asia,NA,Government
1146,Europe,2003,2003-01-01,NA,1.0,Stability Pact,NA,1.0,1.0,0.0,0.0,4e5,Southeast Europe,NA,Government
1147,Europe,2003,2003-01-01,NA,1.0,Southeast European Cooperative Initiative (SECI): Center to Combat Transnational Crime,NA,0.0,0.0,1.0,0.0,25e4,Southeast Europe,NA,Government
1148,Europe,2003,2003-01-01,NA,1.0,International Research and Exchanges Board (IREB),NA,1.0,0.0,0.0,0.0,249931.0,Southeast Europe,NA,NPO
1149,Europe,2003,2003-01-01,NA,1.0,"Johns Hopkins University, School for Advanced International Studies (SAIS)",NA,1.0,0.0,0.0,0.0,235834.0,Southeast Europe,East Asia and Pacific Islands Regional,University
1150,Europe,2003,2003-01-01,NA,1.0,ILO-IPEC,NA,1.0,1.0,0.0,0.0,15e5,Southeast and East Europe,Mekong Region,IGO
1151,Europe,2003,2003-01-01,NA,1.0,Meridian International Center,NA,1.0,1.0,0.0,0.0,46844.0,Europe/Eurasia,East Asia and Pacific Islands,NPO
1152,Europe,2003,2003-01-01,NA,1.0,Meridian International Center,NA,1.0,1.0,0.0,0.0,147292.0,Europe/Eurasia,Europe/Eurasia,NPO
1153,Europe,2004,2004-01-01,NA,1.0,Coalition Against Trafficking in Women,NA,1.0,0.0,0.0,0.0,335e3,Europe/Eurasia,Europe/Eurasia,NGO
1154,Europe,2004,2004-01-01,NA,1.0,IOM,NA,1.0,1.0,1.0,0.0,517436.0,Europe/Eurasia,NA,IGO
1155,Europe,2004,2004-01-01,NA,1.0,"IOM, Ministries of Interior, Justice and Foreign Affairs, National Police, Border Guards and Migration Offices, as well as a number of local and regional non-governmental organizations in Estonia, Latvia, and Lithuania",NA,1.0,1.0,1.0,0.0,398464.0,Europe/Eurasia,NA,IGO
1156,Europe,2004,2004-01-01,NA,1.0,Delphi International Program of World Learning,NA,1.0,0.0,1.0,0.0,255e3,Europe/Eurasia,Global,NPO
1157,Europe,2004,2004-01-01,NA,1.0,Meridian International Center,NA,1.0,0.0,1.0,0.0,105e3,Europe/Eurasia,Global,NPO
1158,Europe,2004,2004-01-01,NA,1.0,"Meridian International Center, Organization for Security and Co-operation in Europe (OSCE) Mission",NA,1.0,1.0,1.0,0.0,15e3,Europe/Eurasia,Global,IGO
1159,Europe,2004,2004-01-01,NA,1.0,IOM,NA,1.0,1.0,0.0,0.0,12e4,Europe/Eurasia,NA,IGO
1160,Europe,2004,2004-01-01,NA,1.0,"IOM, Organization for Security and Co-operation in Europe (OSCE) Mission",NA,1.0,0.0,0.0,0.0,6e4,Europe/Eurasia,NA,IGO
1161,Europe,2005,2005-01-01,NA,1.0,UNODC,NA,1.0,0.0,0.0,1.0,2e5,Europe/Eurasia,NA,IGO
1162,Europe,2005,2005-01-01,NA,1.0,ICMPD,NA,0.0,1.0,1.0,0.0,203e4,Europe/Eurasia,NA,Neither
1163,Europe,2006,2006-01-01,NA,1.0,Philip Reichel,NA,0.0,0.0,0.0,1.0,2e4,Europe and USA,NA,Individual
1164,Europe,2006,2006-01-01,NA,1.0,John Picarelli,NA,0.0,0.0,0.0,1.0,2e4,Europe and USA,NA,Individual
1165,Europe,2007,2007-01-01,NA,1.0,Coalition Against Trafficking in Women,NA,0.0,0.0,1.0,0.0,152e3,Europe Regional,NA,NGO
1166,Europe,2007,2007-01-01,NA,1.0,IOM,NA,1.0,1.0,0.0,1.0,5e4,Europe Regional,NA,IGO
1167,Europe,2007,2007-01-01,NA,1.0,ICMPD,NA,0.0,1.0,1.0,0.0,799990.0,Europe/Eurasia,NA,IGO
1168,Europe,2008,2008-01-01,NA,1.0,ICMPD,NA,0.0,1.0,1.0,0.0,715e3,Europe Regional,NA,IGO
1169,Europe,2010,2010-01-01,NA,1.0,IOM,NA,1.0,1.0,0.0,0.0,1925263.0,Central Asia,NA,IGO
1170,Europe,2010,2010-01-01,NA,1.0,International Center for Migration Policy Development,NA,0.0,1.0,0.0,1.0,65e4,Eastern Europe,NA,IGO
1171,Europe,2012,2012-01-01,NA,1.0,Organization for Security and Cooperation in Europe (OSCE),NA,1.0,0.0,0.0,0.0,25e3,Europe/Eurasia,NA,IGO
1172,Europe,2013,2013-01-01,NA,NA,Organization for Security and Cooperation in Europe (OSCE),NA,NA,NA,NA,NA,0.0,NA,NA,IGO
1173,Europe,2014,2014-01-01,0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1174,Fiji,2001,2001-01-01,950,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Caribbean,
1175,Fiji,2002,2002-01-01,950,1.0,Fiji Women�s Crisis Center (FWCC),NA,1.0,0.0,0.0,0.0,NA,NA,Latin America and Caribbean Regional,NGO
1176,Fiji,2003,2003-01-01,950,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,"Central America, North America, and the Caribbean",
1177,Fiji,2004,2004-01-01,950,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,"Central America, North America, and the Caribbean",
1178,Fiji,2005,2005-01-01,950,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,North and Central America,
1179,Fiji,2006,2006-01-01,950,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1180,Fiji,2007,2007-01-01,950,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1181,Fiji,2008,2008-01-01,950,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1182,Fiji,2009,2009-01-01,950,1.0,Save the Children Fiji,NA,1.0,1.0,1.0,0.0,226767.0,NA,NA,NGO
1183,Fiji,2010,2010-01-01,950,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1184,Fiji,2011,2011-01-01,950,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1185,Fiji,2012,2012-01-01,950,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1186,Fiji,2013,2013-01-01,950,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1187,Fiji,2014,2014-01-01,950,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1188,Finland,2001,2001-01-01,375,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1189,Finland,2002,2002-01-01,375,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1190,Finland,2003,2003-01-01,375,1.0,U.S. Embassy Helsinki,NA,1.0,0.0,0.0,0.0,4e4,NA,NA,Government
1191,Finland,2004,2004-01-01,375,1.0,Delphi International Program of World Learning,NA,1.0,0.0,0.0,0.0,14063.0,NA,Mekong Region,NPO
1192,Finland,2005,2005-01-01,375,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1193,Finland,2006,2006-01-01,375,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1194,Finland,2007,2007-01-01,375,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1195,Finland,2008,2008-01-01,375,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Global,
1196,Finland,2009,2009-01-01,375,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Global,
1197,Finland,2010,2010-01-01,375,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Global,
1198,Finland,2011,2011-01-01,375,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1199,Finland,2012,2012-01-01,375,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1200,Finland,2013,2013-01-01,375,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1201,Finland,2014,2014-01-01,375,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1202,France,2001,2001-01-01,220,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1203,France,2002,2002-01-01,220,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1204,France,2003,2003-01-01,220,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1205,France,2004,2004-01-01,220,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1206,France,2005,2005-01-01,220,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1207,France,2006,2006-01-01,220,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1208,France,2007,2007-01-01,220,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1209,France,2008,2008-01-01,220,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1210,France,2009,2009-01-01,220,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1211,France,2010,2010-01-01,220,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1212,France,2011,2011-01-01,220,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1213,France,2012,2012-01-01,220,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1214,France,2013,2013-01-01,220,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1215,France,2014,2014-01-01,220,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1216,Gabon,2001,2001-01-01,481,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1217,Gabon,2002,2002-01-01,481,1.0,Government of Gabon,NA,0.0,1.0,1.0,0.0,NA,NA,Caribbean,Government
1218,Gabon,2003,2003-01-01,481,NA,NA,NA,NA,NA,NA,NA,0.0,NA,Caribbean,
1219,Gabon,2004,2004-01-01,481,1.0,Embassy PAS,"Embassy PAS, Radio Television Nazareth (RTN), TeleAfrica, TV RTGII, Radio Nostalgie, Top FM/VOA, Africa #1 (Radio)",1.0,0.0,0.0,0.0,35200.0,NA,South America,Government
1220,Gabon,2005,2005-01-01,481,1.0,UNICEF,Caritas,0.0,1.0,1.0,0.0,12e4,NA,South America,IGO
1221,Gabon,2005,2005-01-01,481,1.0,UNICEF,Caritas,0.0,1.0,1.0,0.0,18e3,NA,Western Hemisphere,IGO
1222,Gabon,2006,2006-01-01,481,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Southern African Development Community (SADC),
1223,Gabon,2007,2007-01-01,481,1.0,DOJ/ICITAP,NA,0.0,0.0,1.0,0.0,2e5,NA,NA,Government
1224,Gabon,2008,2008-01-01,481,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1225,Gabon,2009,2009-01-01,481,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1226,Gabon,2010,2010-01-01,481,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1227,Gabon,2011,2011-01-01,481,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1228,Gabon,2012,2012-01-01,481,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1229,Gabon,2013,2013-01-01,481,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1230,Gabon,2014,2014-01-01,481,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1231,Gambia,2001,2001-01-01,420,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1232,Gambia,2002,2002-01-01,420,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1233,Gambia,2003,2003-01-01,420,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,East Asia and Pacific Islands Regional,
1234,Gambia,2004,2004-01-01,420,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,East Asia and Pacific Islands Regional,
1235,Gambia,2005,2005-01-01,420,1.0,AF/EX,Shelter for Children and Child Protection Alliance,0.0,1.0,0.0,0.0,12e3,NA,NA,NPO
1236,Gambia,2006,2006-01-01,420,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1237,Gambia,2007,2007-01-01,420,1.0,DOJ/ICITAP,NA,0.0,0.0,1.0,0.0,125e3,NA,NA,Government
1238,Gambia,2008,2008-01-01,420,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Global,
1239,Gambia,2009,2009-01-01,420,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Global,
1240,Gambia,2010,2010-01-01,420,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Global,
1241,Gambia,2011,2011-01-01,420,1.0,ChildFund International,NA,0.0,1.0,1.0,0.0,4e5,NA,NA,NPO
1242,Gambia,2012,2012-01-01,420,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1243,Gambia,2013,2013-01-01,420,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1244,Gambia,2014,2014-01-01,420,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1245,Georgia,2001,2001-01-01,372,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1246,Georgia,2002,2002-01-01,372,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1247,Georgia,2003,2003-01-01,372,1.0,International Center for Journalists,NA,1.0,0.0,0.0,0.0,144468.0,NA,NA,NPO
1248,Georgia,2003,2003-01-01,372,1.0,Management Systems Internationa,NA,1.0,0.0,0.0,0.0,75e3,NA,NA,Private Firm
1249,Georgia,2004,2004-01-01,372,1.0,IOM,IRIS and Georgian Young Lawyers Association (GYLA),1.0,1.0,0.0,0.0,2e5,NA,NA,IGO
1250,Georgia,2005,2005-01-01,372,1.0,DOJ/OPDAT,NA,1.0,1.0,1.0,0.0,15e4,NA,NA,Government
1251,Georgia,2005,2005-01-01,372,1.0,Eka Gulua,NA,1.0,0.0,0.0,0.0,700.0,NA,NA,NGO
1252,Georgia,2005,2005-01-01,372,1.0,Georgia Young Lawyers Association (GLA),NA,1.0,1.0,1.0,0.0,6e5,NA,NA,NGO
1253,Georgia,2006,2006-01-01,372,1.0,Georgian Young Lawyers' Association,NA,1.0,1.0,0.0,0.0,2e5,NA,NA,NGO
1254,Georgia,2007,2007-01-01,372,1.0,GYLA Georgian Young Lawyers' Association,NA,1.0,1.0,0.0,0.0,2e5,NA,NA,NGO
1255,Georgia,2008,2008-01-01,372,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1256,Georgia,2009,2009-01-01,372,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1257,Georgia,2010,2010-01-01,372,1.0,IOM,NA,0.0,1.0,1.0,0.0,1e5,NA,NA,IGO
1258,Georgia,2011,2011-01-01,372,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1259,Georgia,2012,2012-01-01,372,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1260,Georgia,2013,2013-01-01,372,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1261,Georgia,2014,2014-01-01,372,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1262,Germany,2001,2001-01-01,255,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1263,Germany,2002,2002-01-01,255,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1264,Germany,2003,2003-01-01,255,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Caribbean,
1265,Germany,2004,2004-01-01,255,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Western Hemisphere,
1266,Germany,2005,2005-01-01,255,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Western Hemisphere,
1267,Germany,2006,2006-01-01,255,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Africa Regional,
1268,Germany,2007,2007-01-01,255,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,SADC Region,
1269,Germany,2008,2008-01-01,255,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Africa Regional,
1270,Germany,2009,2009-01-01,255,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,West Africa,
1271,Germany,2010,2010-01-01,255,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1272,Germany,2011,2011-01-01,255,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1273,Germany,2012,2012-01-01,255,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1274,Germany,2013,2013-01-01,255,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1275,Germany,2014,2014-01-01,255,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1276,Ghana,2001,2001-01-01,452,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1277,Ghana,2002,2002-01-01,452,1.0,IOM,NA,1.0,1.0,0.0,0.0,NA,NA,NA,IGO
1278,Ghana,2002,2002-01-01,452,1.0,2 Individuals,NA,1.0,0.0,0.0,0.0,NA,NA,NA,Individual
1279,Ghana,2003,2003-01-01,452,1.0,IOM,Crisis Response Center/Women�s Initiative for Self-Empowerment (CRC-WISE),1.0,1.0,1.0,0.0,243582.0,NA,Mekong Region,IGO
1280,Ghana,2003,2003-01-01,452,1.0,IOM,NA,1.0,1.0,0.0,0.0,2e5,NA,NA,IGO
1281,Ghana,2004,2004-01-01,452,1.0,OPDAT,NA,0.0,1.0,1.0,0.0,25e4,NA,NA,Government
1282,Ghana,2004,2004-01-01,452,1.0,IOM,NA,1.0,0.0,1.0,0.0,18e4,NA,NA,IGO
1283,Ghana,2005,2005-01-01,452,1.0,AF/EX,Women's Development Initiative,0.0,1.0,0.0,0.0,12e3,NA,Europe Regional,NPO
1284,Ghana,2005,2005-01-01,452,1.0,IOM,NA,0.0,1.0,0.0,1.0,3e5,NA,NA,IGO
1285,Ghana,2006,2006-01-01,452,1.0,IOM,NA,0.0,1.0,0.0,1.0,25e4,NA,"Central America, South America, Caribbean, and Africa",IGO
1286,Ghana,2007,2007-01-01,452,1.0,IOM,NA,0.0,1.0,0.0,1.0,1e5,NA,Global,IGO
1287,Ghana,2008,2008-01-01,452,1.0,IOM,NA,0.0,1.0,0.0,1.0,5e4,NA,Global,IGO
1288,Ghana,2009,2009-01-01,452,1.0,Legal Resource Center,NA,1.0,1.0,1.0,0.0,4e5,NA,Global,NGO
1289,Ghana,2009,2009-01-01,452,1.0,IOM,NA,0.0,1.0,0.0,1.0,8e4,NA,NA,IGO
1290,Ghana,2010,2010-01-01,452,1.0,Virginia State University (VSU),NA,1.0,1.0,0.0,0.0,45e4,NA,NA,University
1291,Ghana,2011,2011-01-01,452,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1292,Ghana,2012,2012-01-01,452,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1293,Ghana,2013,2013-01-01,452,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1294,Ghana,2014,2014-01-01,452,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
1295,Global,2002,2002-01-01,NA,1.0,UNODCCP,NA,1.0,0.0,0.0,0.0,NA,Global,NA,IGO
1296,Global,2002,2002-01-01,NA,1.0,UNODCCP,NA,1.0,0.0,0.0,0.0,NA,Global,NA,IGO
1297,Global,2002,2002-01-01,NA,1.0,"Development Alternatives, Inc. (DAI)",NA,1.0,1.0,0.0,0.0,NA,Global,NA,Private Firm
1298,Global,2003,2003-01-01,NA,1.0,IOM: Geneva HQ,NA,1.0,0.0,0.0,0.0,407450.0,Global,Iraq Region,IGO
1299,Global,2003,2003-01-01,NA,1.0,The Johns Hopkins University (School for Advanced International Studies),NA,1.0,0.0,0.0,0.0,353176.0,Global,NA,University
1300,Global,2003,2003-01-01,NA,1.0,University of Rhode Island,NA,1.0,0.0,0.0,0.0,49970.0,Global,NA,University
1301,Global,2003,2003-01-01,NA,1.0,Shared Hope International,NA,1.0,1.0,1.0,0.0,5e5,Global,NA,NPO
1302,Global,2003,2003-01-01,NA,1.0,UNIAP,World Vision,1.0,1.0,1.0,0.0,500251.0,Global,NA,IGO
1303,Global,2003,2003-01-01,NA,1.0,IOM,NA,1.0,1.0,0.0,0.0,25e4,Global,NA,IGO
1304,Global,2003,2003-01-01,NA,1.0,"Development Alternatives, Inc. (DAI)",NA,1.0,1.0,0.0,0.0,4e5,Global,NA,Private Firm
1305,Global,2003,2003-01-01,NA,1.0,ILO-IPEC,NA,1.0,1.0,0.0,0.0,7e6,Global,NA,IGO
1306,Global,2004,2004-01-01,NA,1.0,Johns Hopkins University,NA,0.0,0.0,1.0,0.0,15e4,Global,NA,University
1307,Global,2004,2004-01-01,NA,1.0,TBD,NA,1.0,0.0,0.0,0.0,75e3,Global,NA,Neither
1308,Global,2004,2004-01-01,NA,1.0,Delphi International Program of World Learning,NA,1.0,1.0,1.0,0.0,255e3,Global,NA,NPO
1309,Global,2004,2004-01-01,NA,1.0,United Nations Department of Peacekeeping Operations,NA,1.0,1.0,1.0,0.0,2e5,Global,NA,IGO
1310,Global,2004,2004-01-01,NA,1.0,DOJ,NA,0.0,0.0,0.0,1.0,2e5,Global,NA,Government
1311,Global,2004,2004-01-01,NA,1.0,DOJ,NA,0.0,0.0,0.0,1.0,2e5,Global,RCM Region,Government
1312,Global,2004,2004-01-01,NA,1.0,IOM,NA,1.0,1.0,0.0,0.0,188268.0,Global,South America,IGO
1313,Global,2004,2004-01-01,NA,1.0,IOM,NA,1.0,1.0,0.0,0.0,177378.0,Global,Caribbean,IGO
1314,Global,2004,2004-01-01,NA,1.0,IOM,NA,1.0,1.0,0.0,0.0,65e3,Global,Caribbean,IGO
1315,Global,2004,2004-01-01,NA,1.0,Coalition Against Trafficking in Women,NA,1.0,0.0,1.0,0.0,147096.0,Global,NA,NGO
